step,customer,age,gender,merchant,category,amount,fraud,amount_zscore,customer_tx_count,merchant_tx_count,risk_score,risk_score_scaled,cost
26,C539791425,4,F,M1823072687,es_transportation,15.86,0,-0.6415286092818926,3,10103,4.432460937262529e-56,4.432460937262529e-56,1.001
122,C1927223566,6,M,M1823072687,es_transportation,9.68,0,-0.9962396182403176,6,10103,2.6335170499095555e-56,2.6335170499095555e-56,1.001
125,C295362058,4,M,M1823072687,es_transportation,10.63,0,-0.9417128450185532,7,10103,2.476493540338097e-56,2.476493540338097e-56,1.001
117,C1830714840,4,F,M1823072687,es_transportation,20.41,0,-0.3803740638513368,10,10103,2.66560686799214e-56,2.66560686799214e-56,1.001
124,C1529464275,1,M,M348934600,es_transportation,12.47,0,-0.8361030947785043,5,6913,3.6074652424053384e-39,3.6074652424053384e-39,1.001
59,C819388154,6,M,M348934600,es_transportation,52.24,0,1.4465598220947269,7,6913,1.3066193687515693e-38,1.3066193687515693e-38,1.001
154,C1381700589,4,M,M348934600,es_transportation,33.13,0,0.3497107312863927,2,6913,1.0409923339417384e-38,1.0409923339417384e-38,1.001
171,C15777324,2,F,M1823072687,es_transportation,2.14,0,-1.4290100078109529,7,10103,1.8053309807166218e-56,1.8053309807166218e-56,1.001
109,C332229910,4,F,M348934600,es_transportation,21.24,0,-0.3327348830365322,6,6913,4.5388927059848046e-39,4.5388927059848046e-39,1.001
29,C1104967901,4,F,M348934600,es_transportation,12.1,0,-0.8573398380332968,3,6913,4.318566347491431e-39,4.318566347491431e-39,1.001
126,C1083859927,1,F,M1823072687,es_transportation,32.81,0,0.3313438182011667,1,10103,1.0112086341250404e-55,1.0112086341250404e-55,1.001
112,C1702404555,3,M,M1823072687,es_transportation,28.04,0,0.057562020024518,5,10103,5.747395620330597e-56,5.747395620330597e-56,1.001
146,C1953142190,2,M,M1823072687,es_transportation,27.37,0,0.0191062957523264,6,10103,5.088354001122651e-56,5.088354001122651e-56,1.001
109,C47652503,5,F,M1823072687,es_transportation,29.51,0,0.1419350270097747,9,10103,4.120975748126082e-56,4.120975748126082e-56,1.001
63,C1385115265,2,F,M1823072687,es_transportation,37.01,0,0.5724095524447564,10,10103,4.945524515994316e-56,4.945524515994316e-56,1.001
105,C1906259613,6,F,M348934600,es_transportation,0.7,0,-1.5116611166944691,8,6913,1.7406241537023644e-39,1.7406241537023644e-39,1.001
173,C1147125608,2,M,M1823072687,es_transportation,5.14,0,-1.25682019763696,3,10103,2.9737621088127536e-56,2.9737621088127536e-56,1.001
99,C333484923,4,M,M1823072687,es_transportation,8.73,0,-1.050766391462082,8,10103,2.094376470106896e-56,2.094376470106896e-56,1.001
90,C138445718,3,M,M85975013,es_food,74.49,0,1.4398433065556406,5,915,2.4675971890634527e-06,2.4675971890634527e-06,1.0009975324028109
63,C1567160901,2,F,M1823072687,es_transportation,12.67,0,-0.8246237741002381,5,10103,3.2429743003003893e-56,3.2429743003003893e-56,1.001
142,C1791750813,3,F,M348934600,es_transportation,28.53,0,0.0856863556862703,4,6913,7.226814527794104e-39,7.226814527794104e-39,1.001
34,C1564693206,4,F,M1053599405,es_health,16.39,0,-0.8096461801755909,6,225,0.001940958377741771,0.001940958377741771,0.9990590416222582
75,C564489242,1,M,M1823072687,es_transportation,34.45,0,0.4254742477629495,8,10103,5.456802771422521e-56,5.456802771422521e-56,1.001
85,C784005201,4,M,M1823072687,es_transportation,12.78,0,-0.8183101477271918,10,10103,2.006419023433827e-56,2.006419023433827e-56,1.001
153,C1870640785,4,M,M1823072687,es_transportation,5.85,0,-1.2160686092291153,6,10103,2.283528091975479e-56,2.283528091975479e-56,1.001
7,C728864298,5,M,M85975013,es_food,77.25,0,1.5462718541699745,6,915,2.4306787363481198e-06,2.4306787363481198e-06,1.0009975693212636
121,C883419967,4,F,M348934600,es_transportation,23.63,0,-0.1955570009312513,6,6913,4.961298875173081e-39,4.961298875173081e-39,1.001
75,C1906259613,6,F,M348934600,es_transportation,48.98,0,1.2594468950389874,8,6913,1.0504512747663538e-38,1.0504512747663538e-38,1.001
153,C1591152121,3,M,M348934600,es_transportation,3.67,0,-1.3411932046222166,3,6913,3.155218291273456e-39,3.155218291273456e-39,1.001
89,C1007572087,2,F,M348934600,es_transportation,18.5,0,-0.4900015763287789,3,6913,5.480565636520843e-39,5.480565636520843e-39,1.001
148,C1224222502,1,M,M1823072687,es_transportation,28.94,0,0.109218963076716,6,10103,5.394654990838734e-56,5.394654990838734e-56,1.001
129,C1222389110,3,M,M85975013,es_food,90.46,0,2.05566356213568,8,915,2.961982002564927e-06,2.961982002564927e-06,1.0009970380179973
13,C1004300450,4,M,M348934600,es_transportation,24.87,0,-0.1243852127260008,8,6913,4.280806019906808e-39,4.280806019906808e-39,1.001
96,C444370508,5,F,M1823072687,es_transportation,69.76,0,2.4521483135108446,8,10103,2.0318364559724264e-55,2.0318364559724264e-55,1.001
120,C2038427935,3,F,M1823072687,es_transportation,15.73,0,-0.6489901677227655,7,10103,2.9943491303664086e-56,2.9943491303664086e-56,1.001
163,C2027052970,5,M,M1600850729,es_fashion,21.56,0,-0.8396210673788119,5,101,0.010362117889089537,0.010362117889089537,0.9906378821109104
30,C251449240,3,F,M1823072687,es_transportation,48.72,0,1.2445237781572416,15,10103,4.7125772038366805e-56,4.7125772038366805e-56,1.001
118,C168710517,4,F,M1823072687,es_transportation,34.51,0,0.4289180439664291,5,10103,7.312885197496761e-56,7.312885197496761e-56,1.001
74,C1238185596,5,M,M1823072687,es_transportation,44.08,0,0.978203538421466,6,10103,9.479212088095997e-56,9.479212088095997e-56,1.001
46,C2020967123,3,M,M1823072687,es_transportation,55.3,0,1.622193428472199,9,10103,1.0765034886336261e-55,1.0765034886336261e-55,1.001
130,C919751066,2,F,M1823072687,es_transportation,22.82,0,-0.2420482496782292,7,10103,3.898928622965816e-56,3.898928622965816e-56,1.001
4,C259132706,6,F,M348934600,es_transportation,52.79,0,1.4781279539599586,7,6913,1.3336516343749588e-38,1.3336516343749588e-38,1.001
69,C1374783350,4,F,M348934600,es_transportation,16.1,0,-0.627753424467973,4,6913,4.5494417282671714e-39,4.5494417282671714e-39,1.001
133,C1060270098,3,M,M348934600,es_transportation,26.95,0,-0.0050002776720326,6,6913,5.6140805866877734e-39,5.6140805866877734e-39,1.001
160,C1879341237,4,M,M1823072687,es_transportation,31.38,0,0.2492666753515633,2,10103,8.70278104482991e-56,8.70278104482991e-56,1.001
78,C2112563194,2,F,M1823072687,es_transportation,5.05,0,-1.2619858919421798,10,10103,1.504631707425881e-56,1.504631707425881e-56,1.001
130,C92282564,3,F,M1053599405,es_health,63.31,0,-0.5060483675597114,5,225,0.004662530826049456,0.004662530826049456,0.9963374691739505
26,C1509718305,1,M,M1823072687,es_transportation,40.31,0,0.7618183436361488,6,10103,8.237826555531768e-56,8.237826555531768e-56,1.001
135,C1659350842,2,F,M1823072687,es_transportation,6.33,0,-1.188518239601276,3,10103,3.108480247185113e-56,3.108480247185113e-56,1.001
68,C481773197,4,F,M1400236507,es_home,89.31,0,-0.4825416595415861,10,28,0.04529011141790389,0.04529011141790389,0.9557098885820962
144,C1032715879,3,F,M348934600,es_transportation,28.64,0,0.0919999820593167,8,6913,4.925894942937982e-39,4.925894942937982e-39,1.001
103,C1098443227,1,M,M85975013,es_food,14.35,0,-0.8792193215335009,4,915,4.576186617655463e-07,4.576186617655463e-07,1.0009995423813383
147,C95356,1,M,M348934600,es_transportation,36.41,0,0.5379715904099578,3,6913,1.0676376748203322e-38,1.0676376748203322e-38,1.001
5,C230488939,3,M,M348934600,es_transportation,25.4,0,-0.0939650129285955,4,6913,6.43184975820618e-39,6.43184975820618e-39,1.001
64,C1577880868,2,F,M1823072687,es_transportation,30.22,0,0.1826866154176195,10,10103,3.8407886254883543e-56,3.8407886254883543e-56,1.001
133,C1273015960,2,M,M348934600,es_transportation,32.18,0,0.2951839580646281,3,6913,9.120659725794688e-39,9.120659725794688e-39,1.001
179,C1375316332,1,F,M1823072687,es_transportation,31.85,0,0.276243078945489,7,10103,5.457041574840702e-56,5.457041574840702e-56,1.001
94,C1415998962,2,F,M1823072687,es_transportation,13.69,0,-0.7660792386410806,9,10103,2.2866312194279912e-56,2.2866312194279912e-56,1.001
146,C2103685620,3,F,M1823072687,es_transportation,31.49,0,0.2555803017246097,3,10103,7.931888720403858e-56,7.931888720403858e-56,1.001
21,C749077907,4,M,M348934600,es_transportation,31.66,0,0.2653377243011361,6,6913,6.690178631816478e-39,6.690178631816478e-39,1.001
68,C814079066,1,F,M1823072687,es_transportation,43.23,0,0.9294164255388347,4,10103,1.1146749645545543e-55,1.1146749645545543e-55,1.001
19,C932908444,1,F,M348934600,es_transportation,53.51,0,1.519453508401717,1,6913,2.4493180959890347e-38,2.4493180959890347e-38,1.001
111,C17359646,3,F,M1823072687,es_transportation,36.82,0,0.5615041978004037,7,10103,6.566295815760075e-56,6.566295815760075e-56,1.001
28,C1637357651,3,M,M348934600,es_transportation,27.8,0,0.0437868352105987,8,6913,4.774222284802244e-39,4.774222284802244e-39,1.001
105,C1980965530,4,M,M1823072687,es_transportation,18.7,0,-0.4785222556505127,4,10103,4.472049773060658e-56,4.472049773060658e-56,1.001
85,C1088768738,2,F,M85975013,es_food,10.48,0,-1.0284506546014254,9,915,2.5142435326851905e-07,2.5142435326851905e-07,1.0009997485756468
20,C968819483,3,F,M348934600,es_transportation,8.63,0,-1.0565060518012153,4,6913,3.4448537557184666e-39,3.4448537557184666e-39,1.001
35,C413065793,2,F,M348934600,es_transportation,8.38,0,-1.070855202649048,2,6913,4.142367148091869e-39,4.142367148091869e-39,1.001
30,C1209838312,2,M,M85975013,es_food,5.24,0,-1.2305106507967547,8,915,2.3716111902019535e-07,2.3716111902019535e-07,1.000999762838881
138,C1248026439,4,M,M1823072687,es_transportation,46.04,0,1.0907008810684748,6,10103,1.019682022638531e-55,1.019682022638531e-55,1.001
173,C1073865173,4,F,M1823072687,es_transportation,19.39,0,-0.4389185993104943,3,10103,5.05503068720939e-56,5.05503068720939e-56,1.001
130,C20027851,1,F,M1823072687,es_transportation,24.74,0,-0.131846771166874,6,10103,4.613718863237009e-56,4.613718863237009e-56,1.001
7,C148765233,0,F,M1823072687,es_transportation,7.4,0,-1.127103873972552,4,10103,2.9362263760283326e-56,2.9362263760283326e-56,1.001
155,C1875710426,3,M,M1823072687,es_transportation,40.86,0,0.7933864755013805,8,10103,6.927646853068854e-56,6.927646853068854e-56,1.001
71,C2117552812,1,F,M348934600,es_transportation,24.3,0,-0.1571012766590594,9,6913,3.804072097024944e-39,3.804072097024944e-39,1.001
73,C1691073795,2,F,M348934600,es_transportation,22.69,0,-0.2495098081191022,3,6913,6.405842177052616e-39,6.405842177052616e-39,1.001
158,C1158646143,3,M,M348934600,es_transportation,52.71,0,1.4735362256886522,5,6913,1.613871833566551e-38,1.613871833566551e-38,1.001
64,C439977323,1,M,M348934600,es_transportation,1.89,0,-1.4433591586587855,4,6913,2.680324153351233e-39,2.680324153351233e-39,1.001
106,C446179646,5,F,M1823072687,es_transportation,40.24,0,0.7578005813987555,4,10103,9.972429640355765e-56,9.972429640355765e-56,1.001
73,C212188289,4,M,M151143676,es_barsandrestaurants,55.66,0,0.2457539043860268,9,196,0.005496876151666011,0.005496876151666011,0.995503123848334
74,C394979408,4,F,M348934600,es_transportation,34.33,0,0.4185866553559895,9,6913,5.526248008201966e-39,5.526248008201966e-39,1.001
134,C2079384186,2,F,M1823072687,es_transportation,43.32,0,0.9345821198440548,4,10103,1.1184163720864886e-55,1.1184163720864886e-55,1.001
88,C1360225709,5,F,M348934600,es_transportation,12.77,0,-0.8188841137611051,5,6913,3.6479850652519135e-39,3.6479850652519135e-39,1.001
93,C1167781928,6,M,M1823072687,es_transportation,23.46,0,-0.2053144235077774,5,10103,4.846342198649139e-56,4.846342198649139e-56,1.001
17,C1499363341,5,M,M348934600,es_transportation,10.4,0,-0.9549140637985593,7,6913,2.751761298083047e-39,2.751761298083047e-39,1.001
25,C17132509,5,F,M348934600,es_transportation,50.49,0,1.3461157661598977,5,6913,1.4858412450175886e-38,1.4858412450175886e-38,1.001
108,C342410301,3,F,M348934600,es_transportation,14.63,0,-0.7121264314532295,3,6913,4.745137717493048e-39,4.745137717493048e-39,1.001
172,C1890191192,1,M,M348934600,es_transportation,14.88,0,-0.6977772806053968,5,6913,3.946126671808117e-39,3.946126671808117e-39,1.001
64,C247656929,2,F,M151143676,es_barsandrestaurants,114.48,0,1.6473636483633882,6,196,0.02889794002636338,0.02889794002636338,0.9721020599736366
47,C1292140369,4,F,M348934600,es_transportation,9.54,0,-1.004275142715104,5,6913,3.234633413582927e-39,3.234633413582927e-39,1.001
57,C1413412440,2,F,M1823072687,es_transportation,21.37,0,-0.325273324595659,9,10103,3.043540415687609e-56,3.043540415687609e-56,1.001
134,C304677660,4,F,M1823072687,es_transportation,27.17,0,0.0076269750740603,1,10103,8.196792086085474e-56,8.196792086085474e-56,1.001
136,C1058213633,2,M,M1823072687,es_transportation,19.72,0,-0.4199777201913552,2,10103,5.6379327170083325e-56,5.6379327170083325e-56,1.001
76,C1757210259,2,F,M1823072687,es_transportation,29.5,0,0.1413610609758613,6,10103,5.508313902682688e-56,5.508313902682688e-56,1.001
91,C1275741147,3,F,M1823072687,es_transportation,27.1,0,0.0036092128366671,6,10103,5.037458847508004e-56,5.037458847508004e-56,1.001
170,C280778280,2,M,M1823072687,es_transportation,52.46,0,1.459187074840819,12,10103,7.242913594612442e-56,7.242913594612442e-56,1.001
33,C1787239285,1,F,M348934600,es_transportation,11.97,0,-0.8648013964741698,3,6913,4.297714297042071e-39,4.297714297042071e-39,1.001
117,C1040303644,2,M,M1823072687,es_transportation,10.14,0,-0.9698371806803052,9,10103,2.0035208025682913e-56,2.0035208025682913e-56,1.001
102,C1174416804,4,F,M855959430,es_hyper,21.4,0,-0.5276726978492897,5,220,0.002732035283614624,0.002732035283614624,0.9982679647163853
98,C1010589026,4,F,M1823072687,es_transportation,39.03,0,0.6883506912952451,9,10103,5.87401656727791e-56,5.87401656727791e-56,1.001
26,C1781924994,1,M,M1823072687,es_transportation,54.86,0,1.5969389229800135,7,10103,1.2853488300278936e-55,1.2853488300278936e-55,1.001
97,C725705195,1,F,M480139044,es_health,992.03,1,5.50327304191641,6,100,0.9999904767501172,0.9999904767501172,0.0010095232498827924
133,C652364872,3,F,M1823072687,es_transportation,47.15,0,1.154411110832852,10,10103,7.213942113258924e-56,7.213942113258924e-56,1.001
104,C483912131,2,F,M1649169323,es_sportsandtoys,332.91,1,0.4524970309859691,5,32,0.7665947641382196,0.7665947641382196,0.23440523586178041
153,C582022575,3,M,M85975013,es_food,36.36,0,-0.0304902153771655,6,915,7.237520038065297e-07,7.237520038065297e-07,1.0009992762479962
57,C1847494890,3,M,M1823072687,es_transportation,50.06,0,1.3214352267016252,3,10103,1.583605830039704e-55,1.583605830039704e-55,1.001
60,C682814633,2,F,M1823072687,es_transportation,7.33,0,-1.1311216362099452,5,10103,2.65826059413743e-56,2.65826059413743e-56,1.001
18,C1789457872,2,F,M840466850,es_tech,105.26,0,-0.1111243135985432,5,37,0.09107006056211192,0.09107006056211192,0.909929939437888
91,C757503768,5,M,M1823072687,es_transportation,11.2,0,-0.9089967810854946,4,10103,3.382472089619938e-56,3.382472089619938e-56,1.001
21,C1488142454,2,F,M1823072687,es_transportation,10.78,0,-0.9331033545098536,6,10103,2.7436123813777036e-56,2.7436123813777036e-56,1.001
55,C1959541246,3,F,M1823072687,es_transportation,64.94,0,2.17549668516463,10,10103,1.3990421597530687e-55,1.3990421597530687e-55,1.001
86,C297347471,4,M,M1823072687,es_transportation,12.15,0,-0.8544700078637303,11,10103,1.7789946754582591e-56,1.7789946754582591e-56,1.001
105,C10745331,4,F,M1823072687,es_transportation,13.85,0,-0.7568957820984678,6,10103,3.0758389528182987e-56,3.0758389528182987e-56,1.001
160,C2095429384,2,F,M1823072687,es_transportation,22.05,0,-0.286243634289554,7,10103,3.788738672560096e-56,3.788738672560096e-56,1.001
34,C805014659,3,M,M348934600,es_transportation,5.91,0,-1.2126248130256352,11,6913,1.5804056913988734e-39,1.5804056913988734e-39,1.001
150,C1530157952,2,F,M348934600,es_transportation,46.71,0,1.1291566053406663,8,6913,9.653188732772676e-39,9.653188732772676e-39,1.001
119,C968150727,2,F,M1823072687,es_transportation,18.04,0,-0.5164040138887912,6,10103,3.5951287149063003e-56,3.5951287149063003e-56,1.001
31,C135716487,4,F,M1823072687,es_transportation,62.12,0,2.013638263601076,10,10103,1.2595992027305972e-55,1.2595992027305972e-55,1.001
48,C1240746302,6,M,M348934600,es_transportation,3.48,0,-1.3520985592665693,5,6913,2.5812909797454004e-39,2.5812909797454004e-39,1.001
36,C2055009466,4,M,M1823072687,es_transportation,19.67,0,-0.4228475503609216,8,10103,3.1473914986161803e-56,3.1473914986161803e-56,1.001
163,C1875710426,3,M,M1823072687,es_transportation,57.83,0,1.7674068350522665,8,10103,1.303121089043743e-55,1.303121089043743e-55,1.001
73,C663226052,3,F,M348934600,es_transportation,47.85,0,1.194588733206784,6,6913,1.2224311723398e-38,1.2224311723398e-38,1.001
177,C1600873622,4,F,M1823072687,es_transportation,16.56,0,-0.601350986907961,7,10103,3.088326792663507e-56,3.088326792663507e-56,1.001
73,C336519851,3,F,M1823072687,es_transportation,25.07,0,-0.1129058920477346,9,10103,3.493066019001985e-56,3.493066019001985e-56,1.001
92,C816519533,1,F,M1823072687,es_transportation,47.72,0,1.187127174765911,4,10103,1.317498090921617e-55,1.317498090921617e-55,1.001
7,C1314533733,2,M,M348934600,es_transportation,35.67,0,0.4954981039003732,7,6913,7.050467596223059e-39,7.050467596223059e-39,1.001
146,C1314685160,1,M,M348934600,es_transportation,52.23,0,1.445985856060813,10,6913,9.768032048982944e-39,9.768032048982944e-39,1.001
140,C1240560903,4,M,M348934600,es_transportation,31.44,0,0.2527104715550433,6,6913,6.63560292501685e-39,6.63560292501685e-39,1.001
132,C1264224372,4,M,M1823072687,es_transportation,9.47,0,-1.008292904952497,4,10103,3.1714708198093464e-56,3.1714708198093464e-56,1.001
33,C1362652272,4,F,M1823072687,es_transportation,24.47,0,-0.1473438540825333,6,10103,4.567571144303255e-56,4.567571144303255e-56,1.001
143,C2057462116,1,M,M1823072687,es_transportation,0.52,0,-1.521992505304909,10,10103,1.2711057281697787e-56,1.2711057281697787e-56,1.001
90,C782199851,2,F,M85975013,es_food,0.77,0,-1.4028786246504037,6,915,2.5214331223832307e-07,2.5214331223832307e-07,1.0009997478566877
7,C1965115675,3,F,M348934600,es_transportation,40.92,0,0.7968302717048605,9,6913,7.062986771206057e-39,7.062986771206057e-39,1.001
66,C1904362781,3,F,M1823072687,es_transportation,21.59,0,-0.3126460718495663,5,10103,4.520399548220403e-56,4.520399548220403e-56,1.001
79,C1097812196,6,M,M1823072687,es_transportation,1.52,0,-1.464595901913578,9,10103,1.4534879529259876e-56,1.4534879529259876e-56,1.001
38,C607766298,1,F,M1823072687,es_transportation,26.99,0,-0.0027044135363794,2,10103,7.390490703527399e-56,7.390490703527399e-56,1.001
62,C1201696181,4,F,M855959430,es_hyper,33.28,0,-0.2145766746248745,8,220,0.002739930869558566,0.002739930869558566,0.9982600691304414
21,C1382187685,1,F,M1823072687,es_transportation,35.1,0,0.4627820399673145,3,10103,9.07296142668116e-56,9.07296142668116e-56,1.001
36,C1873446390,2,M,M348934600,es_transportation,22.57,0,-0.256397400526062,1,6913,7.740269620725804e-39,7.740269620725804e-39,1.001
