step,customer,age,gender,merchant,category,amount,fraud,amount_zscore,customer_tx_count,merchant_tx_count
23,C1070277785,4,F,M348934600,es_transportation,12.75,0,-0.8200320458289317,7,6913
23,C843090653,4,F,M348934600,es_transportation,33.78,0,0.3870185234907577,9,6913
25,C1820855004,2,F,M78078399,es_wellnessandbeauty,28.67,0,-0.6098207158153335,5,55
22,C374053775,3,M,M348934600,es_transportation,23.83,0,-0.18407768025298515,8,6913
167,C149511515,5,F,M1823072687,es_transportation,17.84,0,-0.5278833345670573,6,10103
74,C2100371435,2,F,M348934600,es_transportation,1.51,0,-1.4651698679474912,3,6913
171,C1629152705,6,M,M348934600,es_transportation,16.62,0,-0.597907190704481,6,6913
42,C986553990,5,F,M349281107,es_fashion,16.56,0,-0.9496205347719577,10,101
59,C1855693993,4,F,M1823072687,es_transportation,10.56,0,-0.9457306072559465,4,10103
48,C529952024,2,M,M1823072687,es_transportation,11.02,0,-0.9193281696959342,4,10103
149,C938819633,1,M,M1823072687,es_transportation,25.84,0,-0.0687105074364099,15,10103
115,C2090486181,4,M,M348934600,es_transportation,24.33,0,-0.15537937855731968,8,6913
12,C1117403153,5,F,M348934600,es_transportation,55.44,0,1.6302289529469853,6,6913
94,C1547534233,2,F,M1823072687,es_transportation,42.15,0,0.8674280938761975,8,10103
150,C1040272582,2,M,M1823072687,es_transportation,27.14,0,0.005905076972320341,10,10103
57,C1648683269,3,M,M1823072687,es_transportation,25.22,0,-0.10429640153903513,6,10103
61,C1340398290,4,M,M1823072687,es_transportation,56.72,0,1.703696605287889,7,10103
148,C908718101,3,F,M85975013,es_food,5.48,0,-1.2212559944824648,6,915
124,C702798720,2,M,M348934600,es_transportation,42.12,0,0.8657061957744574,2,6913
179,C1893177739,3,M,M85975013,es_food,28.66,0,-0.3274104387939662,6,915
136,C2123823248,4,F,M1823072687,es_transportation,8.96,0,-1.0375651726820758,5,10103
161,C1104044396,1,M,M348934600,es_transportation,9.66,0,-0.9973875503081443,6,6913
109,C1304555023,2,F,M348934600,es_transportation,30.24,0,0.1838345474854461,2,6913
144,C1718974481,4,M,M1823072687,es_transportation,33.01,0,0.3428231388794327,9,10103
167,C2112631749,2,F,M1823072687,es_transportation,18.22,0,-0.5060726252783516,2,10103
18,C538394574,2,M,M480139044,es_health,278.5,0,0.886347482755956,4,100
27,C30374753,6,F,M1823072687,es_transportation,18.54,0,-0.4877057121931257,9,10103
102,C528985379,3,F,M1823072687,es_transportation,36.99,0,0.5712616203769301,6,10103
11,C1720950881,6,F,M1823072687,es_transportation,50.95,0,1.3725182037199097,6,10103
111,C475928775,4,F,M348934600,es_transportation,62.92,0,2.059555546314141,9,6913
15,C2054233026,3,F,M348934600,es_transportation,14.5,0,-0.7195879898941026,7,6913
155,C1940107136,2,F,M348934600,es_transportation,16.01,0,-0.6329191187731928,2,6913
165,C1574217480,1,F,M1823072687,es_transportation,5.45,0,-1.2390272505856474,7,10103
52,C459595150,3,M,M1823072687,es_transportation,26.02,0,-0.05837911882597035,9,10103
9,C1624351292,2,M,M1823072687,es_transportation,37.88,0,0.6223445973952146,8,10103
97,C119274188,2,F,M840466850,es_tech,33.41,0,-0.7322202160968365,5,37
63,C823141445,1,F,M348934600,es_transportation,8.34,0,-1.073151066784701,7,6913
58,C1780201239,1,M,M1823072687,es_transportation,36.15,0,0.5230484735282118,3,10103
57,C1782998558,3,F,M1823072687,es_transportation,32.11,0,0.29116619582723496,7,10103
28,C1960297159,2,F,M1823072687,es_transportation,27.29,0,0.014514567481019898,3,10103
92,C1701618194,2,F,M348934600,es_transportation,29.71,0,0.15341434768804083,3,6913
78,C563130428,3,M,M1823072687,es_transportation,25.43,0,-0.09224311482685559,7,10103
95,C1376617526,3,F,M348934600,es_transportation,43.3,0,0.9334341877762279,12,6913
140,C1293579037,2,F,M1823072687,es_transportation,4.04,0,-1.3199564613674242,6,10103
19,C588937224,1,M,M348934600,es_transportation,41.66,0,0.8393037582144451,6,6913
106,C1014847580,4,M,M1823072687,es_transportation,41.26,0,0.8163451168579129,6,10103
57,C255691679,2,F,M348934600,es_transportation,0.64,0,-1.5151049128979492,5,6913
22,C1159406873,3,F,M348934600,es_transportation,44.53,0,1.0040320099475653,7,6913
50,C199512926,4,M,M1823072687,es_transportation,11.99,0,-0.8636534644063432,7,10103
107,C1591908890,2,M,M1823072687,es_transportation,61.72,0,1.9906796222445438,4,10103
20,C436675602,2,M,M348934600,es_transportation,79.75,0,3.0255403813902406,6,6913
167,C1276892406,4,M,M1823072687,es_transportation,40.14,0,0.7520609210596224,6,10103
113,C16613795,2,F,M1823072687,es_transportation,10.71,0,-0.9371211167472467,8,10103
145,C238162071,2,F,M85975013,es_food,53.49,0,0.6300608790552754,2,915
82,C662931726,2,F,M1823072687,es_transportation,60.63,0,1.928117324547993,6,10103
145,C970538683,2,M,M1823072687,es_transportation,42.57,0,0.8915346673005565,9,10103
139,C2025967620,3,F,M348934600,es_transportation,0.99,0,-1.4950161017109835,7,6913
148,C145230032,2,F,M348934600,es_transportation,1.37,0,-1.4732053924222777,6,6913
125,C2012683959,2,F,M1823072687,es_transportation,10.26,0,-0.9629495882733456,11,10103
117,C1525483242,3,M,M1823072687,es_transportation,24.79,0,-0.12897694099730742,6,10103
16,C490558731,5,M,M348934600,es_transportation,48.26,0,1.2181213405972293,9,6913
39,C1091680547,4,M,M1823072687,es_transportation,39.54,0,0.7176229590248238,5,10103
158,C1417312384,2,M,M348934600,es_transportation,7.39,0,-1.1276778400064653,6,6913
18,C380412694,1,M,M1823072687,es_transportation,17.15,0,-0.5674869909070757,10,10103
115,C1358225719,2,F,M348934600,es_transportation,3.0,0,-1.3796489288944083,4,6913
29,C1916796804,4,F,M348934600,es_transportation,36.68,0,0.5534686733256173,8,6913
165,C671392477,4,F,M1823072687,es_transportation,26.99,0,-0.0027044135363794197,10,10103
13,C333991833,2,M,M348934600,es_transportation,6.89,0,-1.156376141702131,4,6913
168,C2023751717,2,M,M1823072687,es_transportation,16.36,0,-0.6128303075862271,8,10103
63,C1885091211,3,F,M855959430,es_hyper,33.34,0,-0.21299538157828654,7,220
173,C1729776721,4,M,M1823072687,es_transportation,49.67,0,1.299050551379006,9,10103
78,C487569403,2,M,M1823072687,es_transportation,0.44,0,-1.5265842335762152,8,10103
33,C268686998,3,M,M348934600,es_transportation,26.74,0,-0.017053564384212152,8,6913
44,C1994736634,4,F,M980657600,es_sportsandtoys,78.91,1,-0.646679032194821,10,57
55,C1734948367,3,M,M1053599405,es_health,25.75,0,-0.7490819106511956,5,225
142,C152830802,2,F,M1823072687,es_transportation,12.03,0,-0.86135760027069,6,10103
32,C1881279773,4,F,M1823072687,es_transportation,64.26,0,2.136466994858525,5,10103
153,C971766834,2,F,M1823072687,es_transportation,26.58,0,-0.026237020926825106,4,10103
179,C781322360,3,M,M1823072687,es_transportation,43.91,0,0.9684461158449397,6,10103
42,C1355357191,3,F,M348934600,es_transportation,7.76,0,-1.106441096751673,4,6913
71,C1923945958,2,M,M85975013,es_food,10.27,0,-1.0365484788764292,5,915
122,C707326919,2,M,M1823072687,es_transportation,20.44,0,-0.3786521657495968,9,10103
76,C363287468,2,F,M1823072687,es_transportation,21.96,0,-0.2914093285947738,7,10103
128,C739589782,2,F,M1823072687,es_transportation,36.46,0,0.5408414205795246,10,10103
58,C993553940,2,M,M1823072687,es_transportation,17.01,0,-0.5755225153818618,11,10103
53,C1467832188,3,M,M1823072687,es_transportation,64.91,0,2.1737747870628894,4,10103
84,C1419235351,4,M,M1823072687,es_transportation,28.41,0,0.0787987632793106,4,10103
93,C1970738826,4,M,M1823072687,es_transportation,13.01,0,-0.8051089289471857,10,10103
10,C1514271157,2,M,M855959430,es_hyper,110.58,0,1.8226558670626072,6,220
101,C442850319,1,M,M1823072687,es_transportation,47.27,0,1.161298703239812,4,10103
166,C563214866,6,F,M1823072687,es_transportation,24.83,0,-0.12668107686165422,7,10103
175,C993553940,2,M,M855959430,es_hyper,75.32,0,0.8933826533510856,11,220
9,C531360588,1,F,M1600850729,es_fashion,70.79,0,0.2434336885741026,6,101
49,C608407663,3,F,M348934600,es_transportation,38.18,0,0.6395635784126137,5,6913
3,C60351691,2,F,M1823072687,es_transportation,17.99,0,-0.5192738440583577,16,10103
109,C187473376,2,F,M348934600,es_transportation,19.34,0,-0.4417884294800609,2,6913
74,C323226584,5,M,M1823072687,es_transportation,7.37,0,-1.128825772074292,10,10103
2,C1724556830,1,M,M348934600,es_transportation,19.01,0,-0.4607293085992,8,6913
20,C1791903269,3,F,M348934600,es_transportation,43.87,0,0.9661502517092865,10,6913
166,C1913473991,2,M,M1823072687,es_transportation,11.2,0,-0.9089967810854946,6,10103
169,C777438443,5,F,M1946091778,es_wellnessandbeauty,68.14,0,0.08709546780275651,5,175
166,C1045324088,2,F,M1823072687,es_transportation,22.82,0,-0.24204824967822927,3,10103
75,C1736605496,4,M,M1823072687,es_transportation,46.98,0,1.1446536882563256,6,10103
176,C418638324,5,F,M1823072687,es_transportation,21.19,0,-0.33560471320609864,10,10103
96,C438957460,4,M,M348934600,es_transportation,42.21,0,0.8708718900796774,8,6913
126,C1497615115,2,M,M1823072687,es_transportation,7.72,0,-1.1087369608873263,5,10103
149,C735039923,3,F,M840466850,es_tech,73.02,0,-0.3898178681781533,7,37
122,C545102882,4,F,M1823072687,es_transportation,47.29,0,1.1624466353076384,7,10103
47,C1984083185,3,F,M348934600,es_transportation,55.1,0,1.610714107793933,4,6913
106,C1855266571,2,M,M1823072687,es_transportation,33.16,0,0.3514326293881323,5,10103
97,C866263389,3,M,M348934600,es_transportation,19.78,0,-0.41653392398787525,6,6913
16,C571876967,4,M,M348934600,es_transportation,25.44,0,-0.09166914879294219,3,6913
104,C2087230127,2,F,M1823072687,es_transportation,34.2,0,0.4111250969151168,5,10103
67,C1885719603,3,F,M1053599405,es_health,16.3,0,-0.8102285289210178,9,225
31,C1968624098,2,F,M348934600,es_transportation,5.32,0,-1.2464888090265205,10,6913
168,C296571542,2,F,M855959430,es_hyper,28.21,0,-0.34819593706155677,8,220
103,C1768385310,2,F,M348934600,es_transportation,22.62,0,-0.2535275703564954,7,6913
135,C662187574,2,M,M1823072687,es_transportation,51.64,0,1.412121860059928,6,10103
161,C398651508,4,F,M1823072687,es_transportation,16.02,0,-0.6323451527392796,11,10103
32,C255292461,5,F,M1823072687,es_transportation,23.65,0,-0.1944090688634247,6,10103
159,C488606576,2,F,M1823072687,es_transportation,45.41,0,1.0545410209319361,9,10103
64,C324498528,5,F,M348934600,es_transportation,48.44,0,1.2284527292076688,7,6913
113,C486662508,2,F,M209847108,es_wellnessandbeauty,95.52,0,0.5705402387037776,5,127
40,C1883823119,4,M,M348934600,es_transportation,24.89,0,-0.12323728065817424,4,6913
33,C1541237057,2,F,M348934600,es_transportation,38.79,0,0.6745755064813256,5,6913
122,C1821582093,6,F,M1823072687,es_transportation,30.56,0,0.202201460570672,5,10103
40,C1373640509,2,M,M348934600,es_transportation,32.61,0,0.3198644975229004,8,6913
53,C653252303,1,F,M1823072687,es_transportation,51.91,0,1.4276189429755872,7,10103
65,C1334695551,2,F,M348934600,es_transportation,4.53,0,-1.2918321257056717,5,6913
178,C1705819997,1,M,M1823072687,es_transportation,22.13,0,-0.2816519060182477,5,10103
114,C269960003,1,M,M151143676,es_barsandrestaurants,24.67,0,-0.4927004642956872,7,196
174,C1887473486,2,F,M348934600,es_transportation,36.03,0,0.5161608811212522,8,6913
39,C1769927077,2,F,M348934600,es_transportation,28.86,0,0.10462723480540946,11,6913
39,C1999090638,2,F,M348934600,es_transportation,12.11,0,-0.8567658719993835,6,6913
134,C578700012,4,F,M85975013,es_food,46.54,0,0.3620614566206306,2,915
83,C872112161,2,M,M1823072687,es_transportation,17.34,0,-0.5565816362627227,9,10103
62,C1718974481,4,M,M1823072687,es_transportation,20.03,0,-0.40218477314004253,9,10103
41,C901739086,2,M,M85975013,es_food,51.53,0,0.554481185821908,6,915
82,C1228152586,1,F,M348934600,es_transportation,40.1,0,0.7497650569239692,4,6913
20,C1653588482,2,F,M1198415165,es_wellnessandbeauty,111.23,0,0.8479294772302584,3,45
129,C2016264883,1,M,M1823072687,es_transportation,28.32,0,0.07363306897409082,6,10103
165,C295271306,6,F,M1823072687,es_transportation,27.5,0,0.02656785419319944,5,10103
96,C626305923,3,M,M348934600,es_transportation,84.0,0,3.269475945803397,1,6913
78,C693174391,3,F,M1823072687,es_transportation,38.7,0,0.669409812176106,8,10103
175,C566598245,4,M,M1913465890,es_health,176.07,0,0.22356990504400925,3,125
93,C2014169866,4,F,M85975013,es_food,64.09,0,1.038808199603079,8,915
159,C1318366224,3,F,M1823072687,es_transportation,10.15,0,-0.969263214646392,2,10103
83,C1900716037,4,M,M348934600,es_transportation,5.61,0,-1.2298437940430345,6,6913
160,C1055224400,3,F,M348934600,es_transportation,5.28,0,-1.2487846731621737,3,6913
15,C1844695541,4,F,M1823072687,es_transportation,16.56,0,-0.601350986907961,7,10103
65,C1525483242,3,M,M1823072687,es_transportation,30.09,0,0.17522505697674653,6,10103
44,C1474428806,3,F,M1823072687,es_transportation,48.5,0,1.231896525411149,7,10103
108,C1577104524,2,M,M1823072687,es_transportation,3.04,0,-1.377353064758755,11,10103
76,C1059874896,2,M,M1823072687,es_transportation,41.33,0,0.820362879095306,6,10103
136,C1025104996,5,M,M1946091778,es_wellnessandbeauty,3.24,0,-1.0588346136974724,9,175
172,C395508103,2,F,M1823072687,es_transportation,1.89,0,-1.4433591586587855,9,10103
118,C1216409727,3,F,M1823072687,es_transportation,51.0,0,1.3753880338894762,4,10103
132,C1714895875,2,M,M1823072687,es_transportation,15.08,0,-0.6862979599271306,4,10103
171,C1135495199,2,M,M1823072687,es_transportation,27.15,0,0.0064790430062335366,6,10103
3,C363006417,3,M,M348934600,es_transportation,17.4,0,-0.5531378400592429,7,6913
177,C1769927077,2,F,M1823072687,es_transportation,29.36,0,0.13332553650107493,11,10103
177,C1969430351,3,M,M78078399,es_wellnessandbeauty,98.61,0,0.6250999297952369,8,55
68,C1959067413,4,M,M1823072687,es_transportation,33.97,0,0.39792387813511043,8,10103
42,C1559339990,4,M,M1823072687,es_transportation,17.53,0,-0.5456762816183698,3,10103
146,C1368070837,2,F,M1823072687,es_transportation,0.21,0,-1.5397854523562216,9,10103
37,C1297358265,3,M,M348934600,es_transportation,20.62,0,-0.3683207771391573,8,6913
150,C265405940,2,F,M1823072687,es_transportation,37.44,0,0.5970900919030288,5,10103
37,C1860405125,1,F,M1823072687,es_transportation,41.86,0,0.8507830788927115,4,10103
172,C1210957250,3,F,M348934600,es_transportation,22.88,0,-0.23860445347474948,4,6913
108,C418638324,5,F,M1823072687,es_transportation,7.94,0,-1.0961097081412334,10,10103
122,C1489078579,1,M,M348934600,es_transportation,28.33,0,0.074207035008004,6,6913
107,C363029037,3,M,M1823072687,es_transportation,17.93,0,-0.5227176402618375,5,10103
133,C1436301390,2,F,M1823072687,es_transportation,61.03,0,1.9510759659045256,6,10103
69,C1854104284,2,F,M85975013,es_food,36.71,0,-0.01699384158549277,9,915
109,C131682780,2,F,M1823072687,es_transportation,19.86,0,-0.41194219571656887,9,10103
104,C858011639,3,M,M855959430,es_hyper,13.87,0,-0.726124975196078,8,220
25,C1604376835,1,F,M348934600,es_transportation,10.04,0,-0.9755768410194385,6,6913
66,C1928842916,2,M,M1823072687,es_transportation,8.83,0,-1.0450267311229489,6,10103
159,C1113166893,5,F,M1823072687,es_transportation,24.17,0,-0.16456283509993244,3,10103
91,C318717540,4,M,M1823072687,es_transportation,53.37,0,1.5114179839269304,5,10103
34,C420340345,3,M,M348934600,es_transportation,22.31,0,-0.2713205174078081,6,6913
165,C2125787399,4,F,M348934600,es_transportation,17.44,0,-0.5508419759235896,8,6913
131,C1776310825,4,M,M1823072687,es_transportation,37.0,0,0.5718355864108432,4,10103
132,C883803148,1,F,M1823072687,es_transportation,17.15,0,-0.5674869909070757,6,10103
139,C1128349548,2,F,M1823072687,es_transportation,63.35,0,2.084236085772413,8,10103
64,C183270065,0,F,M348934600,es_transportation,36.54,0,0.5454331488508309,5,6913
109,C1010589026,4,F,M1823072687,es_transportation,41.03,0,0.8031438980779069,9,10103
93,C483485800,4,F,M1823072687,es_transportation,50.3,0,1.3352104115155443,9,10103
152,C62153477,3,M,M1823072687,es_transportation,55.76,0,1.6485958660322113,5,10103
133,C961154945,3,M,M1823072687,es_transportation,53.42,0,1.514287814096497,9,10103
105,C1346358504,1,M,M348934600,es_transportation,60.08,0,1.8965491926827611,10,6913
70,C249907687,6,F,M1823072687,es_transportation,22.85,0,-0.24032635157648927,4,10103
178,C576597517,3,F,M348934600,es_transportation,13.04,0,-0.8033870308454458,6,6913
153,C1189752912,2,F,M348934600,es_transportation,45.09,0,1.0361741078467106,3,6913
75,C1677202028,3,F,M1823072687,es_transportation,38.91,0,0.681463098888285,4,10103
155,C1821582093,6,F,M1823072687,es_transportation,52.38,0,1.454595346569513,5,10103
59,C1359092613,4,F,M1823072687,es_transportation,30.53,0,0.2004795624689322,5,10103
93,C1225717157,5,M,M348934600,es_transportation,59.03,0,1.8362827591218636,7,6913
66,C34441666,5,M,M348934600,es_transportation,36.71,0,0.5551905714273573,7,6913
116,C2081956948,2,M,M1823072687,es_transportation,9.46,0,-1.0088668709864104,6,10103
52,C1307916597,1,F,M1053599405,es_health,28.45,0,-0.7316114482883891,2,225
104,C1787537369,2,M,M1823072687,es_transportation,23.74,0,-0.18924337455820492,10,10103
66,C987620594,5,F,M348934600,es_transportation,31.55,0,0.2590240979280897,6,6913
13,C1881279773,4,F,M1823072687,es_transportation,33.66,0,0.38013093108379775,5,10103
78,C113294083,4,F,M1823072687,es_transportation,60.98,0,1.9482061357349585,7,10103
118,C95082443,2,M,M348934600,es_transportation,52.92,0,1.4855895124008316,7,6913
177,C380412694,1,M,M348934600,es_transportation,6.77,0,-1.1632637341090906,10,6913
128,C1580753738,5,M,M348934600,es_transportation,73.09,0,2.6432790028039768,4,6913
163,C26746445,5,M,M349281107,es_fashion,21.03,0,-0.8512810109224853,3,101
21,C426128777,3,F,M348934600,es_transportation,16.69,0,-0.5938894284670878,8,6913
149,C1376617526,3,F,M348934600,es_transportation,44.47,0,1.0005882137440851,12,6913
112,C39890933,5,M,M1823072687,es_transportation,35.88,0,0.5075513906125527,5,10103
83,C1402369177,2,F,M547558035,es_fashion,122.1,0,1.3722482229625654,1,24
154,C1537903478,4,M,M348934600,es_transportation,35.69,0,0.49664603596819956,2,6913
19,C1397554341,3,M,M348934600,es_transportation,11.58,0,-0.8871860717967889,6,6913
48,C279936687,3,F,M480139044,es_health,74.71,0,-0.4322841931389734,2,100
135,C194859196,2,F,M348934600,es_transportation,23.39,0,-0.20933218574517062,4,6913
45,C845102514,4,M,M1823072687,es_transportation,55.44,0,1.6302289529469853,5,10103
146,C1995719338,6,M,M1823072687,es_transportation,18.61,0,-0.4836879499557325,6,10103
40,C1229674572,2,M,M85975013,es_food,8.53,0,-1.1036447371550306,8,915
85,C399389739,4,F,M85975013,es_food,49.88,0,0.490855423661165,8,915
115,C430880678,2,M,M151143676,es_barsandrestaurants,3.99,0,-0.9854799526576701,10,196
177,C1350963410,5,F,M348934600,es_transportation,27.72,0,0.03919510693929218,4,6913
88,C1597977404,2,F,M348934600,es_transportation,52.61,0,1.4677965653495189,8,6913
35,C1777502922,2,F,M980657600,es_sportsandtoys,281.93,1,0.23188287468299,3,57
114,C1862240946,3,M,M85975013,es_food,38.87,0,0.06629806524311611,7,915
