step,customer,age,gender,merchant,category,amount,fraud
93,C1203244235,3,F,M1823072687,es_transportation,47.05,0
0,C647327489,2,M,M1823072687,es_transportation,2.06,0
166,C1088768738,2,F,M85975013,es_food,49.77,0
67,C830078297,5,F,M1823072687,es_transportation,47.5,0
84,C1258953485,4,F,M855959430,es_hyper,14.71,0
151,C1254696728,2,M,M348934600,es_transportation,15.1,0
100,C1439470393,2,F,M1823072687,es_transportation,24.78,0
143,C46234453,3,F,M1823072687,es_transportation,47.39,0
145,C662836745,3,M,M348934600,es_transportation,60.74,0
135,C1769470125,2,F,M1823072687,es_transportation,9.74,0
171,C1788210321,2,F,M1823072687,es_transportation,54.14,0
69,C458379262,5,F,M348934600,es_transportation,17.18,0
49,C603564532,1,M,M1823072687,es_transportation,17.37,0
66,C1903005844,2,F,M85975013,es_food,25.44,0
145,C1670883164,6,F,M85975013,es_food,24.37,0
46,C345742557,5,F,M1823072687,es_transportation,23.96,0
41,C902837455,3,M,M1823072687,es_transportation,33.63,0
81,C893276958,2,M,M348934600,es_transportation,22.88,0
92,C1468082478,4,F,M1823072687,es_transportation,57.73,0
154,C16891369,3,M,M1823072687,es_transportation,23.18,0
157,C2026269026,3,M,M85975013,es_food,45.82,0
35,C902837455,3,M,M1823072687,es_transportation,4.75,0
8,C2128263275,2,M,M209847108,es_wellnessandbeauty,261.85,1
47,C1262879702,1,M,M1823072687,es_transportation,30.2,0
96,C2132916640,5,M,M348934600,es_transportation,31.71,0
7,C830856919,6,M,M348934600,es_transportation,8.92,0
127,C399875163,2,M,M348934600,es_transportation,25.85,0
3,C2704357,4,F,M348934600,es_transportation,46.9,0
80,C1598564853,2,M,M1823072687,es_transportation,0.45,0
165,C1350963410,5,F,M547558035,es_fashion,20.66,1
161,C282483842,4,F,M1823072687,es_transportation,23.58,0
143,C1945520078,3,F,M1823072687,es_transportation,66.18,0
84,C1304285526,5,F,M85975013,es_food,70.82,0
40,C2110878299,3,F,M348934600,es_transportation,1.52,0
22,C1783773775,2,M,M348934600,es_transportation,3.04,0
30,C38227648,2,M,M1823072687,es_transportation,8.4,0
8,C1506066038,5,M,M1600850729,es_fashion,69.85,0
126,C490558731,5,M,M1823072687,es_transportation,41.12,0
59,C1968624098,2,F,M348934600,es_transportation,8.52,0
164,C701909142,3,F,M1823072687,es_transportation,8.46,0
10,C1560676680,2,F,M1823072687,es_transportation,32.39,0
130,C1971736578,5,F,M1823072687,es_transportation,20.92,0
149,C1078351181,2,F,M1823072687,es_transportation,13.38,0
29,C851731350,4,M,M1823072687,es_transportation,23.13,0
84,C871505790,2,F,M348934600,es_transportation,43.36,0
93,C2125787399,4,F,M1823072687,es_transportation,65.51,0
58,C21207783,3,F,M840466850,es_tech,54.47,0
178,C1032319289,3,F,M1823072687,es_transportation,46.74,0
162,C1934785516,2,F,M1823072687,es_transportation,43.23,0
153,C407368472,3,M,M1823072687,es_transportation,5.44,0
96,C1385115265,2,F,M1823072687,es_transportation,40.19,0
168,C1897705669,2,M,M1823072687,es_transportation,28.73,0
161,C1446511647,3,F,M1823072687,es_transportation,31.26,0
90,C1557540123,4,F,M1823072687,es_transportation,38.55,0
148,C46234453,3,F,M1946091778,es_wellnessandbeauty,31.35,0
49,C490558731,5,M,M1823072687,es_transportation,10.2,0
130,C2012722039,1,F,M348934600,es_transportation,2.43,0
5,C1408489165,2,M,M348934600,es_transportation,55.38,0
62,C261398093,3,F,M1823072687,es_transportation,74.04,0
17,C99729647,3,M,M348934600,es_transportation,3.55,0
133,C581878341,4,M,M348934600,es_transportation,24.31,0
174,C1439880421,4,F,M1823072687,es_transportation,13.63,0
75,C617723960,4,F,M980657600,es_sportsandtoys,817.28,1
93,C2073207955,3,M,M348934600,es_transportation,32.37,0
122,C2049382420,3,M,M1823072687,es_transportation,7.08,0
63,C492776916,2,M,M1823072687,es_transportation,1.13,0
84,C1086957388,3,M,M348934600,es_transportation,56.36,0
152,C2062869828,2,M,M1823072687,es_transportation,46.43,0
60,C893911190,3,M,M348934600,es_transportation,45.52,0
72,C962830776,2,M,M1823072687,es_transportation,8.12,0
36,C1187702596,3,M,M1823072687,es_transportation,16.15,0
131,C1652856443,2,M,M348934600,es_transportation,47.56,0
104,C278501873,2,F,M348934600,es_transportation,16.89,0
74,C987620594,5,F,M348934600,es_transportation,24.12,0
88,C1584366693,5,F,M348934600,es_transportation,56.57,0
139,C54876469,4,M,M348934600,es_transportation,27.8,0
105,C795132749,5,F,M1823072687,es_transportation,48.19,0
19,C1432825682,3,M,M348934600,es_transportation,21.74,0
169,C1027777422,2,M,M348934600,es_transportation,14.77,0
122,C1783773775,2,M,M855959430,es_hyper,17.75,0
140,C338406777,3,F,M1823072687,es_transportation,16.01,0
23,C1207205377,4,M,M1823072687,es_transportation,18.99,0
143,C605859862,5,F,M348934600,es_transportation,19.26,0
20,C332239974,5,M,M1823072687,es_transportation,38.89,0
124,C1453917071,5,F,M1823072687,es_transportation,12.48,0
122,C1388726904,3,F,M1823072687,es_transportation,43.15,0
143,C1558014544,3,M,M1823072687,es_transportation,49.6,0
23,C1804573810,2,F,M1823072687,es_transportation,12.06,0
37,C508633218,6,M,M348934600,es_transportation,63.52,0
56,C956898918,2,F,M348934600,es_transportation,6.69,0
79,C571876967,4,M,M348934600,es_transportation,13.0,0
106,C1129265408,3,F,M1823072687,es_transportation,15.38,0
26,C1123042802,5,M,M348934600,es_transportation,33.28,0
24,C1374336520,2,M,M348934600,es_transportation,30.26,0
92,C1358225719,2,F,M348934600,es_transportation,5.09,0
100,C1166355595,4,F,M1823072687,es_transportation,34.01,0
85,C156162339,2,F,M1823072687,es_transportation,31.03,0
41,C1799589925,5,M,M348934600,es_transportation,43.07,0
166,C1213002113,1,F,M85975013,es_food,4.38,0
107,C1719535099,3,F,M1823072687,es_transportation,49.67,0
99,C2055009466,4,M,M1823072687,es_transportation,13.12,0
96,C1943207086,5,F,M1823072687,es_transportation,23.73,0
17,C1187799344,3,M,M348934600,es_transportation,3.87,0
42,C735039923,3,F,M1823072687,es_transportation,3.98,0
144,C261398093,3,F,M1823072687,es_transportation,46.7,0
124,C972314568,3,F,M348934600,es_transportation,36.85,0
58,C1787537369,2,M,M151143676,es_barsandrestaurants,3.22,0
117,C2132916640,5,M,M1823072687,es_transportation,9.13,0
21,C161678291,3,F,M348934600,es_transportation,15.9,0
35,C1896850232,2,F,M1823072687,es_transportation,26.29,0
18,C777863522,5,F,M1823072687,es_transportation,20.59,0
99,C1082462651,3,F,M1823072687,es_transportation,30.95,0
160,C954359387,4,M,M1823072687,es_transportation,22.16,0
106,C1514271157,2,M,M1946091778,es_wellnessandbeauty,99.28,0
93,C1421006824,2,F,M349281107,es_fashion,56.29,0
137,C1431806998,4,F,M1823072687,es_transportation,27.69,0
61,C354971512,6,F,M348934600,es_transportation,6.79,0
55,C1638710158,4,F,M1823072687,es_transportation,42.77,0
149,C1718279923,5,F,M1823072687,es_transportation,17.07,0
174,C1610565169,4,M,M1823072687,es_transportation,60.62,0
38,C150523972,6,M,M1823072687,es_transportation,9.89,0
37,C1952969809,4,F,M348934600,es_transportation,62.81,0
104,C1040405455,6,F,M348934600,es_transportation,55.05,0
136,C1828122,6,M,M1823072687,es_transportation,10.28,0
45,C1304285526,5,F,M1823072687,es_transportation,29.05,0
18,C1316262830,1,F,M1649169323,es_sportsandtoys,165.75,0
78,C1128349548,2,F,M1823072687,es_transportation,48.51,0
47,C949023995,3,M,M348934600,es_transportation,43.88,0
176,C400803731,2,F,M348934600,es_transportation,20.15,0
68,C1813956515,1,M,M348934600,es_transportation,41.37,0
41,C2132916640,5,M,M348934600,es_transportation,43.84,0
63,C382331420,4,F,M78078399,es_wellnessandbeauty,7.25,0
146,C1857263556,1,F,M1823072687,es_transportation,47.86,0
152,C1060270098,3,M,M348934600,es_transportation,37.72,0
107,C1290093162,2,F,M1823072687,es_transportation,33.85,0
158,C548185127,2,F,M348934600,es_transportation,3.19,0
129,C798268011,3,F,M85975013,es_food,36.21,0
116,C23569509,5,M,M85975013,es_food,52.17,0
161,C1316262830,1,F,M348934600,es_transportation,25.69,0
96,C480975116,2,M,M348934600,es_transportation,22.74,0
128,C1001065306,1,M,M209847108,es_wellnessandbeauty,152.08,1
169,C1718279923,5,F,M85975013,es_food,2.91,0
26,C1494778598,3,M,M348934600,es_transportation,39.52,0
120,C33256704,4,F,M348934600,es_transportation,3.13,0
160,C723171448,4,M,M1823072687,es_transportation,42.23,0
89,C771874671,5,M,M348934600,es_transportation,31.34,0
110,C351144071,2,M,M1823072687,es_transportation,8.04,0
167,C2120296918,4,F,M1823072687,es_transportation,4.15,0
16,C1141582476,2,F,M348934600,es_transportation,52.49,0
93,C2014438912,1,F,M1823072687,es_transportation,0.03,0
48,C1394931354,4,M,M1823072687,es_transportation,32.5,0
155,C1790426542,3,M,M85975013,es_food,88.12,0
139,C433139335,0,F,M1823072687,es_transportation,2.27,0
113,C652001804,2,M,M855959430,es_hyper,43.94,0
175,C1359092613,4,F,M348934600,es_transportation,5.31,0
16,C334817037,3,M,M348934600,es_transportation,37.12,0
33,C201406562,3,M,M2011752106,es_hotelservices,7.04,0
124,C528985379,3,F,M1823072687,es_transportation,12.17,0
26,C993553940,2,M,M348934600,es_transportation,36.65,0
37,C1233238493,2,F,M348934600,es_transportation,6.5,0
32,C1275518867,5,F,M151143676,es_barsandrestaurants,49.74,1
56,C1140809068,3,F,M348934600,es_transportation,60.0,0
16,C47652503,5,F,M348934600,es_transportation,5.86,0
90,C1091680547,4,M,M85975013,es_food,0.12,0
119,C962830776,2,M,M1823072687,es_transportation,29.26,0
134,C1341583263,2,M,M348934600,es_transportation,17.07,0
144,C588719767,2,M,M1823072687,es_transportation,32.85,0
164,C2090486181,4,M,M1823072687,es_transportation,37.59,0
113,C88392294,5,M,M1823072687,es_transportation,29.88,0
41,C75208519,2,M,M1823072687,es_transportation,35.86,0
14,C299858046,2,F,M348934600,es_transportation,47.23,0
167,C1655680166,3,M,M1823072687,es_transportation,1.58,0
165,C616528518,4,F,M1823072687,es_transportation,44.89,0
111,C1050458046,6,M,M1823072687,es_transportation,12.3,0
147,C30374753,6,F,M348934600,es_transportation,7.37,0
111,C1126297464,2,F,M85975013,es_food,96.06,0
136,C1230747575,3,M,M1823072687,es_transportation,31.02,0
13,C1464489812,4,M,M1888755466,es_otherservices,41.08,1
85,C1242334684,2,M,M348934600,es_transportation,55.21,0
151,C1127607634,3,M,M1823072687,es_transportation,21.58,0
76,C1637529334,2,M,M1823072687,es_transportation,20.24,0
129,C784005201,4,M,M85975013,es_food,30.51,0
115,C608547225,2,F,M85975013,es_food,38.12,0
130,C438957460,4,M,M85975013,es_food,19.13,0
72,C95715318,1,F,M348934600,es_transportation,22.56,0
98,C1278181986,2,F,M348934600,es_transportation,16.25,0
101,C625569664,4,F,M1823072687,es_transportation,36.11,0
59,C878904462,2,F,M1823072687,es_transportation,2.88,0
51,C1079254393,1,F,M348934600,es_transportation,18.11,0
142,C1551572984,3,M,M1823072687,es_transportation,36.07,0
82,C2041218422,3,M,M1946091778,es_wellnessandbeauty,10.24,0
171,C1350082938,3,M,M1823072687,es_transportation,0.59,0
46,C60351691,2,F,M348934600,es_transportation,35.69,0
102,C1304286493,1,M,M85975013,es_food,46.41,0
47,C509860014,6,F,M348934600,es_transportation,13.75,0
33,C1965017830,5,M,M1823072687,es_transportation,28.48,0
102,C1905402681,1,M,M1823072687,es_transportation,14.71,0
107,C85388733,3,F,M1823072687,es_transportation,35.28,0
19,C1122835446,2,F,M1823072687,es_transportation,21.28,0
146,C821630606,1,F,M1823072687,es_transportation,42.76,0
155,C849342403,3,F,M348934600,es_transportation,17.89,0
116,C864252220,3,F,M1823072687,es_transportation,44.38,0
160,C114388565,4,M,M1823072687,es_transportation,8.12,0
71,C876944738,2,F,M1823072687,es_transportation,44.76,0
169,C1609425799,1,F,M1823072687,es_transportation,42.46,0
152,C864134074,4,F,M1823072687,es_transportation,45.55,0
124,C2049000934,5,M,M1823072687,es_transportation,36.96,0
85,C546957379,5,M,M348934600,es_transportation,7.43,0
123,C1049562739,3,M,M1823072687,es_transportation,1.61,0
31,C427983732,4,F,M348934600,es_transportation,32.8,0
147,C696052681,2,F,M1823072687,es_transportation,20.45,0
115,C1105086283,1,F,M1823072687,es_transportation,9.46,0
121,C1056640661,2,F,M1823072687,es_transportation,30.09,0
132,C1072577677,3,F,M1823072687,es_transportation,7.73,0
147,C2090486181,4,M,M1823072687,es_transportation,28.24,0
132,C1047374909,6,F,M1823072687,es_transportation,48.93,0
151,C487569403,2,M,M1823072687,es_transportation,6.28,0
56,C1718591511,5,M,M1823072687,es_transportation,39.09,0
171,C249282739,4,M,M1823072687,es_transportation,12.58,0
21,C1780497356,3,F,M348934600,es_transportation,13.85,0
120,C1797237747,3,M,M1823072687,es_transportation,42.66,0
26,C539791425,4,F,M1823072687,es_transportation,15.86,0
122,C1927223566,6,M,M1823072687,es_transportation,9.68,0
125,C295362058,4,M,M1823072687,es_transportation,10.63,0
117,C1830714840,4,F,M1823072687,es_transportation,20.41,0
124,C1529464275,1,M,M348934600,es_transportation,12.47,0
59,C819388154,6,M,M348934600,es_transportation,52.24,0
154,C1381700589,4,M,M348934600,es_transportation,33.13,0
171,C15777324,2,F,M1823072687,es_transportation,2.14,0
109,C332229910,4,F,M348934600,es_transportation,21.24,0
29,C1104967901,4,F,M348934600,es_transportation,12.1,0
126,C1083859927,1,F,M1823072687,es_transportation,32.81,0
112,C1702404555,3,M,M1823072687,es_transportation,28.04,0
146,C1953142190,2,M,M1823072687,es_transportation,27.37,0
109,C47652503,5,F,M1823072687,es_transportation,29.51,0
63,C1385115265,2,F,M1823072687,es_transportation,37.01,0
105,C1906259613,6,F,M348934600,es_transportation,0.7,0
173,C1147125608,2,M,M1823072687,es_transportation,5.14,0
99,C333484923,4,M,M1823072687,es_transportation,8.73,0
90,C138445718,3,M,M85975013,es_food,74.49,0
63,C1567160901,2,F,M1823072687,es_transportation,12.67,0
142,C1791750813,3,F,M348934600,es_transportation,28.53,0
34,C1564693206,4,F,M1053599405,es_health,16.39,0
75,C564489242,1,M,M1823072687,es_transportation,34.45,0
85,C784005201,4,M,M1823072687,es_transportation,12.78,0
153,C1870640785,4,M,M1823072687,es_transportation,5.85,0
7,C728864298,5,M,M85975013,es_food,77.25,0
121,C883419967,4,F,M348934600,es_transportation,23.63,0
75,C1906259613,6,F,M348934600,es_transportation,48.98,0
153,C1591152121,3,M,M348934600,es_transportation,3.67,0
89,C1007572087,2,F,M348934600,es_transportation,18.5,0
148,C1224222502,1,M,M1823072687,es_transportation,28.94,0
129,C1222389110,3,M,M85975013,es_food,90.46,0
13,C1004300450,4,M,M348934600,es_transportation,24.87,0
96,C444370508,5,F,M1823072687,es_transportation,69.76,0
120,C2038427935,3,F,M1823072687,es_transportation,15.73,0
163,C2027052970,5,M,M1600850729,es_fashion,21.56,0
30,C251449240,3,F,M1823072687,es_transportation,48.72,0
118,C168710517,4,F,M1823072687,es_transportation,34.51,0
74,C1238185596,5,M,M1823072687,es_transportation,44.08,0
46,C2020967123,3,M,M1823072687,es_transportation,55.3,0
130,C919751066,2,F,M1823072687,es_transportation,22.82,0
4,C259132706,6,F,M348934600,es_transportation,52.79,0
69,C1374783350,4,F,M348934600,es_transportation,16.1,0
133,C1060270098,3,M,M348934600,es_transportation,26.95,0
160,C1879341237,4,M,M1823072687,es_transportation,31.38,0
78,C2112563194,2,F,M1823072687,es_transportation,5.05,0
130,C92282564,3,F,M1053599405,es_health,63.31,0
26,C1509718305,1,M,M1823072687,es_transportation,40.31,0
135,C1659350842,2,F,M1823072687,es_transportation,6.33,0
68,C481773197,4,F,M1400236507,es_home,89.31,0
144,C1032715879,3,F,M348934600,es_transportation,28.64,0
103,C1098443227,1,M,M85975013,es_food,14.35,0
147,C95356,1,M,M348934600,es_transportation,36.41,0
5,C230488939,3,M,M348934600,es_transportation,25.4,0
64,C1577880868,2,F,M1823072687,es_transportation,30.22,0
133,C1273015960,2,M,M348934600,es_transportation,32.18,0
179,C1375316332,1,F,M1823072687,es_transportation,31.85,0
94,C1415998962,2,F,M1823072687,es_transportation,13.69,0
146,C2103685620,3,F,M1823072687,es_transportation,31.49,0
21,C749077907,4,M,M348934600,es_transportation,31.66,0
68,C814079066,1,F,M1823072687,es_transportation,43.23,0
19,C932908444,1,F,M348934600,es_transportation,53.51,0
111,C17359646,3,F,M1823072687,es_transportation,36.82,0
28,C1637357651,3,M,M348934600,es_transportation,27.8,0
105,C1980965530,4,M,M1823072687,es_transportation,18.7,0
85,C1088768738,2,F,M85975013,es_food,10.48,0
20,C968819483,3,F,M348934600,es_transportation,8.63,0
35,C413065793,2,F,M348934600,es_transportation,8.38,0
30,C1209838312,2,M,M85975013,es_food,5.24,0
138,C1248026439,4,M,M1823072687,es_transportation,46.04,0
173,C1073865173,4,F,M1823072687,es_transportation,19.39,0
130,C20027851,1,F,M1823072687,es_transportation,24.74,0
7,C148765233,0,F,M1823072687,es_transportation,7.4,0
155,C1875710426,3,M,M1823072687,es_transportation,40.86,0
71,C2117552812,1,F,M348934600,es_transportation,24.3,0
73,C1691073795,2,F,M348934600,es_transportation,22.69,0
158,C1158646143,3,M,M348934600,es_transportation,52.71,0
64,C439977323,1,M,M348934600,es_transportation,1.89,0
106,C446179646,5,F,M1823072687,es_transportation,40.24,0
73,C212188289,4,M,M151143676,es_barsandrestaurants,55.66,0
74,C394979408,4,F,M348934600,es_transportation,34.33,0
134,C2079384186,2,F,M1823072687,es_transportation,43.32,0
88,C1360225709,5,F,M348934600,es_transportation,12.77,0
93,C1167781928,6,M,M1823072687,es_transportation,23.46,0
17,C1499363341,5,M,M348934600,es_transportation,10.4,0
25,C17132509,5,F,M348934600,es_transportation,50.49,0
108,C342410301,3,F,M348934600,es_transportation,14.63,0
172,C1890191192,1,M,M348934600,es_transportation,14.88,0
64,C247656929,2,F,M151143676,es_barsandrestaurants,114.48,0
47,C1292140369,4,F,M348934600,es_transportation,9.54,0
57,C1413412440,2,F,M1823072687,es_transportation,21.37,0
134,C304677660,4,F,M1823072687,es_transportation,27.17,0
136,C1058213633,2,M,M1823072687,es_transportation,19.72,0
76,C1757210259,2,F,M1823072687,es_transportation,29.5,0
91,C1275741147,3,F,M1823072687,es_transportation,27.1,0
170,C280778280,2,M,M1823072687,es_transportation,52.46,0
33,C1787239285,1,F,M348934600,es_transportation,11.97,0
117,C1040303644,2,M,M1823072687,es_transportation,10.14,0
102,C1174416804,4,F,M855959430,es_hyper,21.4,0
98,C1010589026,4,F,M1823072687,es_transportation,39.03,0
26,C1781924994,1,M,M1823072687,es_transportation,54.86,0
97,C725705195,1,F,M480139044,es_health,992.03,1
133,C652364872,3,F,M1823072687,es_transportation,47.15,0
104,C483912131,2,F,M1649169323,es_sportsandtoys,332.91,1
153,C582022575,3,M,M85975013,es_food,36.36,0
57,C1847494890,3,M,M1823072687,es_transportation,50.06,0
60,C682814633,2,F,M1823072687,es_transportation,7.33,0
18,C1789457872,2,F,M840466850,es_tech,105.26,0
91,C757503768,5,M,M1823072687,es_transportation,11.2,0
21,C1488142454,2,F,M1823072687,es_transportation,10.78,0
55,C1959541246,3,F,M1823072687,es_transportation,64.94,0
86,C297347471,4,M,M1823072687,es_transportation,12.15,0
